NHA_NAME,sex,age,day,month,MEDHINC_CY,WLTHINDXCY,fel_misd
Midvale Park,0,37,1,4,42660.0,39.0,2
West University,1,52,2,5,25427.0,30.0,2
Midvale Park,0,37,1,4,42660.0,39.0,2
Midvale Park,1,35,1,4,42660.0,39.0,2
Midvale Park,1,18,1,4,42660.0,39.0,2
Midvale Park,1,35,1,4,42660.0,39.0,2
Midvale Park,1,18,1,4,42660.0,39.0,2
Sunnyside,1,16,2,5,33040.0,32.0,1
Garden District,1,26,6,5,33611.0,31.0,1
Garden District,1,26,6,5,33611.0,31.0,1
Garden District,1,26,6,5,33611.0,31.0,1
Garden District,1,26,6,5,33611.0,31.0,1
Midvale Park,1,31,6,5,42660.0,39.0,1
Midvale Park,1,40,6,5,42660.0,39.0,1
Lakeside Park,1,24,0,5,50119.0,44.0,2
Lakeside Park,1,24,0,5,50119.0,44.0,2
Midvale Park,1,40,6,5,42660.0,39.0,1
Mitman,1,36,0,5,42220.0,47.0,2
Mitman,1,36,0,5,42220.0,47.0,2
Midvale Park,1,40,6,5,42660.0,39.0,1
Mitman,1,36,0,5,42220.0,47.0,2
Mitman,1,36,0,5,42220.0,47.0,5
Mitman,1,36,0,5,42220.0,47.0,2
Mitman,1,36,0,5,42220.0,47.0,2
Carriage Park,1,24,0,5,36339.0,35.0,1
Carriage Park,1,24,0,5,36339.0,35.0,1
Midvale Park,1,30,6,5,42660.0,39.0,2
Midvale Park,1,30,6,5,42660.0,39.0,1
Midvale Park,1,30,6,5,42660.0,39.0,1
Midvale Park,1,30,6,5,42660.0,39.0,1
Midvale Park,1,30,6,5,42660.0,39.0,2
Bravo Park Lane,1,44,1,4,35285.0,31.0,2
Bravo Park Lane,1,44,1,4,35285.0,31.0,2
Wakefield,1,20,0,4,31896.0,29.0,2
Wakefield,1,20,0,4,31896.0,29.0,5
Wakefield,1,20,0,4,31896.0,29.0,2
Midvale Park,0,13,5,5,42660.0,39.0,2
Midvale Park,0,13,5,5,42660.0,39.0,2
Duffy,0,27,0,5,30128.0,57.0,4
Midvale Park,1,27,0,5,42660.0,39.0,2
Dodge Flower,0,28,3,4,25336.0,27.0,2
Dodge Flower,0,28,3,4,25336.0,27.0,1
Feldman`s,1,52,0,5,19261.0,20.0,2
Dodge Flower,0,28,4,4,25336.0,27.0,5
Dodge Flower,0,28,4,4,25336.0,27.0,2
Santa Cruz Southwest,1,52,4,4,36534.0,43.0,2
Santa Cruz Southwest,1,52,4,4,36534.0,43.0,2
Oak Flower,1,38,3,3,27498.0,24.0,1
North Dodge,0,31,4,4,20567.0,21.0,2
Cherry Avenue,1,31,2,4,40610.0,40.0,2
Westside Development,0,26,3,3,64060.0,74.0,5
Westside Development,0,26,3,3,64060.0,74.0,1
Western Hills II,0,22,6,4,36277.0,37.0,2
Western Hills II,0,22,6,4,36277.0,37.0,2
Rancho Buena,0,27,4,4,37502.0,35.0,2
Rancho Buena,0,27,4,4,37502.0,35.0,2
Rancho Buena,0,27,4,4,37502.0,35.0,2
Downtown,1,30,4,3,36471.0,26.0,1
Downtown,1,30,4,3,36471.0,26.0,1
Rancho Buena,0,27,4,4,37502.0,35.0,2
Corbett,1,47,4,4,36153.0,34.0,2
Corbett,1,47,4,4,36153.0,34.0,2
Barrio Nopal,0,28,2,4,34682.0,32.0,2
Barrio Nopal,0,28,2,4,34682.0,32.0,2
Flowing Wells,0,16,3,4,30668.0,35.0,2
Barrio Nopal,0,28,2,4,34682.0,32.0,1
Amphi,0,18,4,4,20213.0,20.0,2
Amphi,0,18,4,4,20213.0,20.0,2
Jefferson Park,1,28,4,4,37877.0,39.0,2
West University,0,32,4,4,25427.0,30.0,2
West University,0,32,4,4,25427.0,30.0,2
Miracle Manor,1,  ,4,4,24176.0,21.0,2
Miracle Manor,1,  ,4,4,24176.0,21.0,2
Broadway Pantano East,1,30,4,4,39611.0,42.0,2
South Harrison,1,34,4,4,61376.0,97.0,1
Midvale Park,1,31,4,4,42660.0,39.0,2
South Harrison,1,34,4,4,61376.0,97.0,1
Sunnyside,1,12,4,3,33040.0,32.0,2
Sunnyside,1,12,4,3,33040.0,32.0,5
Terra Del Sol,1,34,4,4,49048.0,58.0,2
Terra Del Sol,1,34,4,4,49048.0,58.0,2
Terra Del Sol,1,34,4,4,49048.0,58.0,2
Groves Lincoln Park,1,41,4,4,51979.0,60.0,2
Groves Lincoln Park,1,41,4,4,51979.0,60.0,2
Groves Lincoln Park,1,41,4,4,51979.0,60.0,2
Groves Lincoln Park,1,41,4,4,51979.0,60.0,2
Groves Lincoln Park,1,41,4,4,51979.0,60.0,2
Amphi,1,36,4,4,20213.0,20.0,2
Amphi,1,36,4,4,20213.0,20.0,2
Pie Allen,1,28,4,4,27001.0,26.0,1
Pie Allen,1,28,4,4,27001.0,26.0,1
Eastside,0,31,0,5,82313.0,127.0,2
Palo Verde,0,18,0,5,33659.0,38.0,2
Palo Verde,0,18,0,5,33659.0,38.0,2
Downtown,0,33,0,5,36471.0,26.0,2
Downtown,0,33,0,5,36471.0,26.0,2
Barrio Santa Rosa,1,27,6,5,35802.0,33.0,1
Santa Rita Park - West Ochoa,1,25,6,5,35631.0,30.0,2
Barrio Santa Rosa,1,27,6,5,35802.0,33.0,1
Santa Cruz Southwest,1,37,1,5,36534.0,43.0,2
Santa Cruz Southwest,1,37,1,5,36534.0,43.0,2
Dietz,1,35,1,5,44226.0,49.0,2
Dietz,1,35,1,5,44226.0,49.0,2
Dietz,1,35,1,5,44226.0,49.0,2
Fairgrounds,1,51,1,5,22203.0,21.0,2
Fairgrounds,1,51,1,5,22203.0,21.0,2
Fairgrounds,1,51,1,5,22203.0,21.0,2
Santa Rita Park - West Ochoa,1,45,1,5,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,45,1,5,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,45,1,5,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,45,1,5,35631.0,30.0,2
Naylor,1,35,1,5,28934.0,25.0,1
Wakefield,1,34,5,5,31896.0,29.0,2
Wakefield,1,34,5,5,31896.0,29.0,2
Wakefield,1,34,5,5,31896.0,29.0,2
Coronado Heights,0,34,1,5,15586.0,15.0,2
Coronado Heights,0,34,1,5,15586.0,15.0,2
Coronado Heights,0,34,1,5,15586.0,15.0,2
Coronado Heights,0,34,1,5,15586.0,15.0,2
Armory Park,1,53,1,5,36870.0,48.0,1
Armory Park,1,53,1,5,36870.0,48.0,1
Elvira,1,35,6,5,50687.0,49.0,1
Armory Park,1,53,1,5,36870.0,48.0,1
Sunnyside,1,53,1,5,33040.0,32.0,2
Midvale Park,1,30,1,5,42660.0,39.0,2
Harlan Heights,1,26,1,5,38410.0,43.0,2
Midvale Park,1,30,1,5,42660.0,39.0,2
Midvale Park,1,30,1,5,42660.0,39.0,2
Midvale Park,1,30,1,5,42660.0,39.0,2
Harlan Heights,0,33,1,5,38410.0,43.0,2
Harlan Heights,0,33,1,5,38410.0,43.0,2
Harlan Heights,0,33,1,5,38410.0,43.0,2
Harlan Heights,0,33,1,5,38410.0,43.0,2
Harlan Heights,0,33,1,5,38410.0,43.0,2
Harlan Heights,0,33,1,5,38410.0,43.0,2
Harlan Heights,1,26,1,5,38410.0,43.0,1
Harlan Heights,0,33,1,5,38410.0,43.0,2
Limberlost,0,31,1,5,33304.0,31.0,2
Limberlost,0,31,1,5,33304.0,31.0,2
Limberlost,0,31,1,5,33304.0,31.0,2
Harlan Heights,1,26,1,5,38410.0,43.0,2
Harlan Heights,1,26,1,5,38410.0,43.0,2
Garden District,1,28,1,5,33611.0,31.0,1
Harlan Heights,1,26,1,5,38410.0,43.0,2
Garden District,1,28,1,5,33611.0,31.0,1
Harlan Heights,1,26,1,5,38410.0,43.0,2
Harlan Heights,1,26,1,5,38410.0,43.0,2
El Montevideo,1,35,1,5,103046.0,282.0,2
Hedrick Acres,0,17,1,5,27684.0,24.0,2
Rita Ranch,1,18,1,5,89700.0,101.0,2
Hedrick Acres,0,17,1,5,27684.0,24.0,2
Hedrick Acres,0,16,1,5,27684.0,24.0,2
Hedrick Acres,0,16,1,5,27684.0,24.0,2
Flowing Wells,1,30,1,5,30668.0,35.0,2
Flowing Wells,1,30,1,5,30668.0,35.0,2
Flowing Wells,1,30,1,5,30668.0,35.0,2
Flowing Wells,1,30,1,5,30668.0,35.0,2
A Mountain,1,23,1,5,39293.0,32.0,2
A Mountain,1,23,1,5,39293.0,32.0,2
A Mountain,1,23,1,5,39293.0,32.0,2
A Mountain,1,23,1,5,39293.0,32.0,2
A Mountain,1,23,1,5,39293.0,32.0,2
A Mountain,1,23,1,5,39293.0,32.0,2
Cherry Avenue,1,31,1,5,40610.0,40.0,1
Feldman`s,1,38,1,5,19261.0,20.0,2
Pueblo Gardens,1,26,0,5,31535.0,28.0,1
Palo Verde,1,30,3,5,33659.0,38.0,1
Palo Verde,1,30,3,5,33659.0,38.0,1
Palo Verde,1,30,3,5,33659.0,38.0,1
Hedrick Acres,1,39,1,5,27684.0,24.0,2
Hedrick Acres,1,39,1,5,27684.0,24.0,2
Keeling,1,56,2,5,22395.0,20.0,1
Keeling,1,56,2,5,22395.0,20.0,2
Sugar Hill,1,20,2,5,35709.0,33.0,1
Midvale Park,1,29,2,5,42660.0,39.0,1
Midvale Park,1,29,2,5,42660.0,39.0,2
Midvale Park,1,29,2,5,42660.0,39.0,2
Coronado Heights,1,40,2,5,15586.0,15.0,1
Armory Park,1,53,1,5,36870.0,48.0,1
Hedrick Acres,0,14,4,5,27684.0,24.0,2
Hedrick Acres,0,14,4,5,27684.0,24.0,2
South Park,1,31,2,5,30966.0,28.0,1
South Park,1,  ,2,5,30966.0,28.0,2
South Park,1,  ,2,5,30966.0,28.0,2
Terra Del Sol,1,24,5,5,49048.0,58.0,2
Balboa Heights,1,40,2,5,16547.0,16.0,2
Coronado Heights,1,43,2,5,15586.0,15.0,1
Coronado Heights,1,43,2,5,15586.0,15.0,1
Coronado Heights,1,43,2,5,15586.0,15.0,1
Coronado Heights,1,43,2,5,15586.0,15.0,1
Coronado Heights,1,43,2,5,15586.0,15.0,1
Amphi,1,40,2,5,20213.0,20.0,2
Country Glenn,1,31,1,5,43909.0,43.0,2
Country Glenn,1,31,1,5,43909.0,43.0,2
Country Glenn,1,31,1,5,43909.0,43.0,2
Country Glenn,1,31,1,5,43909.0,43.0,2
West University,0,44,2,5,25427.0,30.0,2
Midvale Park,1,14,2,5,42660.0,39.0,2
Doolen-Fruitvale,0,44,2,5,35976.0,32.0,2
Amphi,0,29,2,5,20213.0,20.0,2
Midvale Park,1,  ,2,5,42660.0,39.0,2
Midvale Park,1,  ,2,5,42660.0,39.0,2
Garden District,1,14,2,5,33611.0,31.0,2
Limberlost,1,32,2,5,33304.0,31.0,2
Limberlost,1,32,2,5,33304.0,31.0,2
Dodge Flower,1,30,2,5,25336.0,27.0,2
Dodge Flower,1,35,2,5,25336.0,27.0,2
Dodge Flower,1,30,2,5,25336.0,27.0,2
Dodge Flower,1,35,2,5,25336.0,27.0,2
Terra Del Sol,0,23,1,5,49048.0,58.0,1
Terra Del Sol,0,23,1,5,49048.0,58.0,1
Garden District,0,16,2,5,33611.0,31.0,5
Garden District,0,16,2,5,33611.0,31.0,3
Garden District,1,14,2,5,33611.0,31.0,2
Garden District,0,13,2,5,33611.0,31.0,2
Midvale Park,0,25,2,5,42660.0,39.0,2
Midvale Park,1,21,2,5,42660.0,39.0,2
Country Glenn,1,31,1,5,43909.0,43.0,2
Sunnyside,1,41,2,5,33040.0,32.0,1
Sunnyside,1,41,2,5,33040.0,32.0,1
Sunnyside,1,41,2,5,33040.0,32.0,1
Sunnyside,1,41,2,5,33040.0,32.0,1
Sunnyside,1,41,2,5,33040.0,32.0,1
Sunnyside,1,29,2,5,33040.0,32.0,1
Sunnyside,1,29,2,5,33040.0,32.0,1
Sunnyside,1,29,2,5,33040.0,32.0,1
Sunnyside,1,29,2,5,33040.0,32.0,1
Armory Park,0,29,2,5,36870.0,48.0,2
Armory Park,0,29,2,5,36870.0,48.0,2
Armory Park,0,29,2,5,36870.0,48.0,2
Armory Park,0,29,2,5,36870.0,48.0,2
Armory Park,0,29,2,5,36870.0,48.0,2
Armory Park,0,29,2,5,36870.0,48.0,2
Terra Del Sol,1,27,2,5,49048.0,58.0,2
Bravo Park Lane,0,31,2,5,35285.0,31.0,2
El Rio Acres,1,30,2,5,35833.0,34.0,2
El Rio Acres,1,30,2,5,35833.0,34.0,2
El Rio Acres,1,30,2,5,35833.0,34.0,2
Bravo Park Lane,1,  ,2,5,35285.0,31.0,2
Rita Ranch,1,19,2,5,89700.0,101.0,2
Rita Ranch,1,19,2,5,89700.0,101.0,2
Rita Ranch,1,19,2,5,89700.0,101.0,2
Rita Ranch,1,19,2,5,89700.0,101.0,5
Rita Ranch,1,19,2,5,89700.0,101.0,2
Rita Ranch,1,19,2,5,89700.0,101.0,2
Rita Ranch,1,19,2,5,89700.0,101.0,2
Rita Ranch,1,19,2,5,89700.0,101.0,2
Midvale Park,0,31,2,5,42660.0,39.0,2
Armory Park,0,29,2,5,36870.0,48.0,2
Armory Park,0,29,2,5,36870.0,48.0,2
Armory Park,0,29,2,5,36870.0,48.0,2
Armory Park,0,29,2,5,36870.0,48.0,2
El Montevideo,1,33,3,5,103046.0,282.0,2
Houghton South,1,24,2,5,83642.0,91.0,2
Houghton South,1,24,2,5,83642.0,91.0,2
Armory Park,0,29,2,5,36870.0,48.0,2
Midvale Park,0,42,2,5,42660.0,39.0,2
Carriage Park,1,34,4,4,36339.0,35.0,5
Carriage Park,1,34,4,4,36339.0,35.0,2
Terra Del Sol,1,16,3,4,49048.0,58.0,2
Midvale Park,0,42,2,5,42660.0,39.0,2
Barrio Santa Rosa,1,24,6,5,35802.0,33.0,1
Barrio Santa Rosa,1,24,6,5,35802.0,33.0,1
Midvale Park,1,45,2,5,42660.0,39.0,2
Midvale Park,1,45,2,5,42660.0,39.0,2
Barrio Nopal,1,19,2,5,34682.0,32.0,2
Barrio Nopal,1,19,2,5,34682.0,32.0,2
Keeling,1,32,3,5,22395.0,20.0,2
Highland Vista Cinco Via,1,17,3,5,79464.0,85.0,2
Highland Vista Cinco Via,1,17,3,5,79464.0,85.0,2
Highland Vista Cinco Via,1,17,3,5,79464.0,85.0,3
Sunnyside,1,41,2,5,33040.0,32.0,2
Amphi,0,29,2,5,20213.0,20.0,2
Richland Heights East,1,55,3,5,43407.0,51.0,2
Downtown,1,82,3,5,36471.0,26.0,2
Midvale Park,0,23,5,5,42660.0,39.0,2
Midvale Park,0,23,5,5,42660.0,39.0,2
Santa Cruz Southwest,0,29,3,5,36534.0,43.0,2
Barrio Nopal,0,19,2,5,34682.0,32.0,2
Amphi,1,27,3,5,20213.0,20.0,2
Blenman-Elm,1,48,3,5,57765.0,66.0,2
Eastside,1,62,3,5,82313.0,127.0,2
Eastside,1,62,3,5,82313.0,127.0,2
Eastside,1,62,3,5,82313.0,127.0,2
Midvale Park,1,23,3,5,42660.0,39.0,1
Carriage Park,1,24,0,5,36339.0,35.0,1
Carriage Park,1,24,0,5,36339.0,35.0,1
Carriage Park,1,24,0,5,36339.0,35.0,1
Carriage Park,1,24,0,5,36339.0,35.0,1
Carriage Park,1,24,0,5,36339.0,35.0,1
Carriage Park,1,24,0,5,36339.0,35.0,1
Broadway Pantano East,1,18,3,5,39611.0,42.0,2
Sunnyside,0,24,3,5,33040.0,32.0,2
Elvira,1,23,3,5,50687.0,49.0,2
Elvira,1,23,3,5,50687.0,49.0,2
Elvira,1,23,3,5,50687.0,49.0,2
Elvira,1,23,3,5,50687.0,49.0,2
Elvira,1,23,3,5,50687.0,49.0,2
Elvira,1,23,3,5,50687.0,49.0,2
Elvira,1,23,3,5,50687.0,49.0,2
Elvira,1,23,3,5,50687.0,49.0,2
Elvira,1,23,3,5,50687.0,49.0,2
Midvale Park,0,17,2,5,42660.0,39.0,2
Corbett,1,27,3,5,36153.0,34.0,2
Barrio Hollywood,1,17,3,5,32736.0,30.0,2
Barrio Hollywood,1,17,3,5,32736.0,30.0,2
Balboa Heights,1,40,3,5,16547.0,16.0,2
Balboa Heights,1,40,3,5,16547.0,16.0,2
Balboa Heights,1,40,3,5,16547.0,16.0,5
Balboa Heights,1,40,3,5,16547.0,16.0,2
Flowing Wells,1,49,3,5,30668.0,35.0,5
Western Hills II,0,30,3,5,36277.0,37.0,2
Western Hills II,0,30,3,5,36277.0,37.0,2
Westside Development,1,38,6,4,64060.0,74.0,1
Westside Development,1,38,6,4,64060.0,74.0,1
Westside Development,1,38,6,4,64060.0,74.0,1
Garden District,0,49,3,5,33611.0,31.0,2
Coronado Heights,1,30,4,5,15586.0,15.0,1
Coronado Heights,1,30,4,5,15586.0,15.0,1
Coronado Heights,1,30,4,5,15586.0,15.0,1
Myers,1,19,5,4,27017.0,25.0,2
Myers,1,19,5,4,27017.0,25.0,2
Dietz,1,25,4,5,44226.0,49.0,2
Myers,1,19,5,4,27017.0,25.0,2
Rita Ranch,1,35,4,5,89700.0,101.0,2
Rita Ranch,1,35,4,5,89700.0,101.0,2
Rita Ranch,1,35,4,5,89700.0,101.0,5
Midvale Park,1,35,4,5,42660.0,39.0,2
Midvale Park,1,35,4,5,42660.0,39.0,2
Fairgrounds,1,  ,4,5,22203.0,21.0,2
Amphi,1,34,4,5,20213.0,20.0,2
Campus Farm,1,59,4,5,31169.0,33.0,2
Midvale Park,0,35,4,5,42660.0,39.0,5
Midvale Park,0,35,4,5,42660.0,39.0,5
Midvale Park,0,35,4,5,42660.0,39.0,2
Toumey Park,1,35,4,5,26754.0,30.0,1
Toumey Park,1,35,4,5,26754.0,30.0,1
Broadway/Northeast,1,49,0,5,61502.0,98.0,2
Broadway/Northeast,1,49,0,5,61502.0,98.0,2
Keeling,1,41,4,5,22395.0,20.0,2
Palo Verde,1,24,3,5,33659.0,38.0,2
Palo Verde,1,24,3,5,33659.0,38.0,2
Palo Verde,1,24,3,5,33659.0,38.0,4
Fairgrounds,0,33,4,5,22203.0,21.0,2
Fairgrounds,1,15,4,5,22203.0,21.0,2
Roberts,0,17,4,5,25171.0,25.0,2
Amphi,1,24,4,5,20213.0,20.0,1
Hedrick Acres,1,57,4,5,27684.0,24.0,5
Dodge Flower,0,23,1,5,25336.0,27.0,2
Dodge Flower,0,23,1,5,25336.0,27.0,2
Dodge Flower,0,23,1,5,25336.0,27.0,2
Dodge Flower,0,23,1,5,25336.0,27.0,2
Midvale Park,0,41,4,5,42660.0,39.0,1
A Mountain,1,19,0,5,39293.0,32.0,1
Hedrick Acres,1,57,4,5,27684.0,24.0,2
A Mountain,1,19,0,5,39293.0,32.0,1
A Mountain,1,19,0,5,39293.0,32.0,1
A Mountain,1,19,0,5,39293.0,32.0,1
A Mountain,1,19,0,5,39293.0,32.0,1
A Mountain,1,19,0,5,39293.0,32.0,1
Miracle Manor,0,  ,3,5,24176.0,21.0,1
Drexel Park,0,22,4,5,25130.0,26.0,2
Drexel Park,1,24,4,5,25130.0,26.0,2
Roberts,1,24,4,5,25171.0,25.0,2
Roberts,1,24,4,5,25171.0,25.0,1
Dodge Flower,1,20,5,5,25336.0,27.0,2
Dodge Flower,1,20,5,5,25336.0,27.0,2
Dodge Flower,1,20,5,5,25336.0,27.0,2
Dodge Flower,1,20,5,5,25336.0,27.0,2
Dietz,1,56,5,5,44226.0,49.0,2
Doolen-Fruitvale,1,36,5,5,35976.0,32.0,2
Doolen-Fruitvale,1,36,5,5,35976.0,32.0,1
Doolen-Fruitvale,1,36,5,5,35976.0,32.0,2
Doolen-Fruitvale,1,36,5,5,35976.0,32.0,2
Doolen-Fruitvale,1,36,5,5,35976.0,32.0,2
Avondale,1,34,6,5,27928.0,33.0,2
Sunnyside,1,52,4,5,33040.0,32.0,1
Sunnyside,1,52,4,5,33040.0,32.0,1
Sunnyside,1,52,4,5,33040.0,32.0,1
Cherry Avenue,0,41,5,5,40610.0,40.0,2
Santa Rita Park - West Ochoa,1,28,1,5,35631.0,30.0,2
Stella Mann,1,35,5,5,41429.0,35.0,1
Stella Mann,1,35,5,5,41429.0,35.0,1
Rita Ranch,1,24,5,5,89700.0,101.0,4
Rita Ranch,1,24,5,5,89700.0,101.0,4
Myers,1,36,5,3,27017.0,25.0,2
Cherry Avenue,1,20,3,5,40610.0,40.0,2
Cherry Avenue,1,20,3,5,40610.0,40.0,1
Terra Del Sol,1,33,5,5,49048.0,58.0,2
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Cherry Avenue,1,20,3,5,40610.0,40.0,1
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Terra Del Sol,1,30,5,5,49048.0,58.0,2
Sunnyside,0,29,5,5,33040.0,32.0,1
Loma Verde,1,26,3,5,43696.0,73.0,1
Loma Verde,1,26,3,5,43696.0,73.0,1
Sunnyside,1,41,5,5,33040.0,32.0,2
Sunnyside,0,22,5,5,33040.0,32.0,2
Carriage Park,0,44,5,5,36339.0,35.0,2
St. Cyrils,1,25,5,5,37684.0,39.0,2
St. Cyrils,1,25,5,5,37684.0,39.0,2
Sunnyside,1,18,5,5,33040.0,32.0,2
Sunnyside,1,18,5,5,33040.0,32.0,2
Sunnyside,1,18,5,5,33040.0,32.0,2
Sunnyside,1,18,5,5,33040.0,32.0,2
Miracle Manor,0,34,5,5,24176.0,21.0,2
Broadway/Northeast,1,24,5,5,61502.0,98.0,2
Broadway/Northeast,1,24,5,5,61502.0,98.0,2
Miracle Manor,0,34,5,5,24176.0,21.0,2
Terra Del Sol,0,23,5,5,49048.0,58.0,2
Broadway/Northeast,1,29,4,5,61502.0,98.0,2
St. Cyrils,1,41,6,5,37684.0,39.0,2
Dietz,1,44,4,5,44226.0,49.0,1
St. Cyrils,1,41,6,5,37684.0,39.0,2
St. Cyrils,1,41,6,5,37684.0,39.0,2
St. Cyrils,1,41,6,5,37684.0,39.0,2
Corbett,1,21,4,5,36153.0,34.0,1
Corbett,1,21,4,5,36153.0,34.0,1
Corbett,1,21,4,5,36153.0,34.0,1
Corbett,1,21,4,5,36153.0,34.0,1
Myers,1,49,4,5,27017.0,25.0,1
Myers,1,49,4,5,27017.0,25.0,1
Palo Verde,1,21,3,5,33659.0,38.0,2
Myers,1,49,4,5,27017.0,25.0,2
Lakeside Park,1,33,3,5,50119.0,44.0,2
Sunnyside,1,28,4,5,33040.0,32.0,5
Lakeside Park,1,33,3,5,50119.0,44.0,2
Elvira,0,31,4,5,50687.0,49.0,2
Santa Cruz Southwest,1,22,3,5,36534.0,43.0,1
Santa Cruz Southwest,1,22,3,5,36534.0,43.0,1
Santa Cruz Southwest,1,22,3,5,36534.0,43.0,1
Elvira,0,31,4,5,50687.0,49.0,2
Sunnyside,1,32,5,5,33040.0,32.0,2
Sunnyside,1,32,5,5,33040.0,32.0,2
Sunnyside,1,32,5,5,33040.0,32.0,2
Sunnyside,1,32,5,5,33040.0,32.0,2
Sunnyside,1,32,5,5,33040.0,32.0,2
Midvale Park,0,38,6,5,42660.0,39.0,2
Sunnyside,1,40,3,4,33040.0,32.0,2
Wakefield,1,12,2,4,31896.0,29.0,2
Arroyo Chico,1,30,6,5,40806.0,45.0,1
Sunset Villa,1,35,1,5,30140.0,28.0,2
Keeling,0,47,5,5,22395.0,20.0,2
Keeling,0,47,5,5,22395.0,20.0,2
Naylor,1,35,1,5,28934.0,25.0,1
Naylor,1,35,1,5,28934.0,25.0,1
Naylor,1,35,1,5,28934.0,25.0,1
Naylor,1,35,1,5,28934.0,25.0,1
Midvale Park,0,52,5,5,42660.0,39.0,2
Midvale Park,0,17,2,5,42660.0,39.0,2
Menlo Park,1,31,6,5,30689.0,30.0,2
Menlo Park,1,31,6,5,30689.0,30.0,2
Menlo Park,1,31,6,5,30689.0,30.0,2
South Park,1,37,3,5,30966.0,28.0,2
South Park,1,56,3,5,30966.0,28.0,2
South Park,1,51,3,5,30966.0,28.0,1
Colonia Del Valle,1,29,6,5,56868.0,76.0,2
Sunnyside,1,25,0,5,33040.0,32.0,2
Sunnyside,1,25,0,5,33040.0,32.0,2
Sunnyside,1,  ,6,5,33040.0,32.0,2
South Park,1,35,4,5,30966.0,28.0,2
South Park,1,35,4,5,30966.0,28.0,1
South Park,1,35,4,5,30966.0,28.0,2
San Gabriel,1,41,6,5,42280.0,54.0,1
Santa Rita Park - West Ochoa,1,55,6,5,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,30,6,5,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,30,6,5,35631.0,30.0,2
Corbett,1,50,4,5,36153.0,34.0,1
Corbett,1,50,4,5,36153.0,34.0,1
South Park,1,35,4,5,30966.0,28.0,2
Corbett,1,50,4,5,36153.0,34.0,1
South Park,1,35,4,5,30966.0,28.0,2
Barrio Anita,0,48,6,5,40183.0,41.0,2
San Gabriel,1,41,6,5,42280.0,54.0,1
Hedrick Acres,0,23,6,5,27684.0,24.0,1
Santa Rita Park - West Ochoa,1,57,6,5,35631.0,30.0,1
Santa Rita Park - West Ochoa,1,57,6,5,35631.0,30.0,2
Campus Farm,1,59,6,5,31169.0,33.0,2
Dietz,0,29,1,5,44226.0,49.0,4
Duffy,1,30,6,5,30128.0,57.0,2
Dietz,0,29,1,5,44226.0,49.0,2
Duffy,1,30,6,5,30128.0,57.0,2
Duffy,0,27,6,5,30128.0,57.0,1
Hedrick Acres,1,31,6,5,27684.0,24.0,1
Hedrick Acres,1,31,6,5,27684.0,24.0,2
Menlo Park,1,33,6,5,30689.0,30.0,2
Menlo Park,1,33,6,5,30689.0,30.0,2
Amphi,1,40,6,5,20213.0,20.0,2
Flowing Wells,1,50,5,5,30668.0,35.0,2
Flowing Wells,1,50,5,5,30668.0,35.0,2
Flowing Wells,1,50,5,5,30668.0,35.0,2
Groves Lincoln Park,0,41,6,5,51979.0,60.0,2
Elvira,1,35,6,5,50687.0,49.0,2
Elvira,1,35,6,5,50687.0,49.0,2
Garden District,0,29,2,5,33611.0,31.0,2
Garden District,0,29,2,5,33611.0,31.0,5
Garden District,0,29,2,5,33611.0,31.0,2
Garden District,0,29,2,5,33611.0,31.0,2
Midvale Park,0,31,6,5,42660.0,39.0,2
Toumey Park,0,45,6,5,26754.0,30.0,2
Amphi,1,  ,6,5,20213.0,20.0,2
Amphi,1,  ,6,5,20213.0,20.0,2
Amphi,1,  ,6,5,20213.0,20.0,2
Swan Way Park,0,25,0,5,40577.0,44.0,2
Swan Way Park,0,25,0,5,40577.0,44.0,4
Swan Way Park,0,25,0,5,40577.0,44.0,4
South Harrison,1,46,6,5,61376.0,97.0,2
Corbett,0,30,0,5,36153.0,34.0,2
Cherry Avenue,0,30,6,5,40610.0,40.0,2
South Harrison,1,46,6,5,61376.0,97.0,2
Amphi,1,43,6,5,20213.0,20.0,1
Amphi,0,40,0,5,20213.0,20.0,1
Amphi,0,40,0,5,20213.0,20.0,1
Corbett,0,30,0,5,36153.0,34.0,2
Menlo Park,1,26,0,5,30689.0,30.0,2
Drexel Park,1,29,0,5,25130.0,26.0,2
Drexel Park,1,29,0,5,25130.0,26.0,2
El Rio Acres,1,25,0,5,35833.0,34.0,2
El Rio Acres,1,25,0,5,35833.0,34.0,2
El Rio Acres,1,25,0,5,35833.0,34.0,2
El Rio Acres,1,25,0,5,35833.0,34.0,2
